period,real_GDP_per_capita_growth,real_consumption_per_capita_growth,real_investment_per_capita_growth,hours_worked,hours_growth,inflation,real_wage_per_capita_growth,interest_rate,shadow_interest_rate
2008-07-01,-0.5399512943829343,-0.03226322407465787,-1.1939273800367411,2.7772128376903993,-0.07797531990920703,0.2184238797943827,0.9947213945796562,1.245425,1.245425
2008-10-01,-1.80881939799038,-1.5496001016351402,-3.815506290403381,2.2169608857718686,-0.09932121876667921,0.3464662926226936,0.07604606198317043,1.0606,1.0606
2009-01-01,-3.1461188560512277,-1.9069904737512244,-6.531588827286239,0.458950701220715,-0.3123012458383201,0.4308981343117857,0.5220249312756664,0.5017,0.5017
2009-04-01,-0.04246594574639495,0.28582131281651435,-2.909570819717211,-0.5104623133224777,-0.1726292213419356,-0.059428181786191914,0.7329831879671289,0.327,0.327
2009-07-01,0.39233251169767946,0.207150148988422,-0.6975829980001125,-0.9783962009391871,-0.08343457158490608,0.027200330601306888,0.6793081004149215,0.217725,0.217725
2009-10-01,0.49951292693286575,0.4587759660469981,-0.3130370771265434,-1.2425805253220688,-0.047135934982911465,0.23542679445469616,0.47290169148705985,0.1805,0.1805
2010-01-01,0.3803713447614765,0.40932848167045677,-0.4895049654181638,-1.1568014928022876,0.01530718545019738,0.09742918322510619,0.13154146179950033,0.165325,0.165325
2010-04-01,1.0011048119331623,0.6422337474779161,2.5143381141725207,-0.9017922700483041,0.04549231733967929,0.17353017810668447,0.28059963631434925,0.1719,0.1719
2010-07-01,0.48792434444773214,0.3472114068909571,-0.42977507686898786,-0.9554531776071826,-0.009571107356798336,0.42403031742139774,0.06043645902469308,0.218725,0.218725
2010-10-01,0.5704326775248347,0.7777352815135918,0.24044019039992648,-0.8877851425601193,0.012069306456652384,0.1924199135099336,0.3637540445975418,0.2552,0.2552
2011-01-01,0.9427682899052492,0.3169433335822536,1.8485541680322681,-0.1877824936051411,0.1247674409523114,0.2745286995124552,-0.09821088629049513,0.27395,0.27395
2011-04-01,0.08193069278474852,0.16891416265525372,0.019708461954970335,-0.5200174258081915,-0.059197656796072806,0.24504588268330352,0.733633771150366,0.353975,0.353975
2011-07-01,0.045553940527298664,-0.08431074878592071,-0.11955553895509619,-0.6452494656815588,-0.02232295598219025,0.3304054920962862,0.024310705486030315,0.39035,0.39035
2011-10-01,-0.27134147578067314,-0.12385280575957225,-0.5720808812039957,-0.9074314178199074,-0.04675079813702965,0.28895056173787736,0.3283746112309416,0.37385,0.37385
2012-01-01,-0.20090464154014498,0.12336022036436578,-1.3542300888381598,-1.2581376491606306,-0.06257013666832734,0.3587915045711654,0.3168652190943533,0.260725,0.260725
2012-04-01,-0.3168129395206609,-0.3767014546483427,-0.4839770096772278,-1.7975125145142101,-0.0963073236372125,0.27436741266537723,0.5942449932467397,0.173575,-0.0811812292503755
2012-07-01,-0.10736301167444395,-0.2736029704526244,-1.5161398381900337,-2.030234385279641,-0.04158198766957,0.36725605592300425,-0.05859875325473496,0.0904,-0.153915423711103
2012-10-01,-0.3501289466574242,-0.1314971429035472,-1.2701526226492343,-2.5903567126603093,-0.10015178325852858,0.21815144850050316,0.3699591821078485,0.04895,-0.262325977467
2013-01-01,-0.3693872969569245,-0.6768584152696322,-2.573310180541122,-3.1621230354699037,-0.1023373277216244,0.6071440294324937,0.3349592957643921,0.0528,-0.3521850625258375
2013-04-01,0.6706277096295121,0.14584494145175597,0.9858863290656439,-2.8919366521957954,0.04837223531142243,0.173897965742853,-0.09194520613959867,0.051675,-0.2856309587629725
2013-07-01,0.3176703158777272,0.39428016251255027,0.8540808876436934,-2.7475855403898777,0.025834002569613546,0.13408125016205474,0.24640188338729274,0.055875,-0.3567780163986675
2013-10-01,0.2770543267891501,0.20794282059279912,1.1594003326855118,-2.4836385154840173,0.04722040395090943,0.05011372064327446,0.03699372251961819,0.059975,-0.19476472876080775
